Avg_temp,Humidity,Atmospheric_pressure,Wind_speed,Cloudiness
26.53333333333333,88.0,1003.3666666666667,1.6666666666666667,1.0
26.566666666666666,85.66666666666667,1004.6333333333333,1.6666666666666667,3.6666666666666665
27.433333333333334,81.66666666666667,1004.1,1.0,8.333333333333334
28.2,80.66666666666667,1003.3333333333334,1.0,2.3333333333333335
28.766666666666666,76.66666666666667,1001.9,1.6666666666666667,5.0
26.46666666666667,88.33333333333333,1002.9,1.6666666666666667,7.666666666666667
28.099999999999998,83.0,1002.6333333333333,2.3333333333333335,4.666666666666667
27.53333333333333,89.0,1002.6999999999999,1.6666666666666667,3.6666666666666665
26.399999999999995,90.66666666666667,1002.5666666666666,2.3333333333333335,5.666666666666667
25.133333333333336,94.33333333333333,1003.4666666666667,1.0,3.6666666666666665
23.833333333333332,97.66666666666667,1003.8333333333334,1.0,1.0
23.166666666666668,97.33333333333333,1003.6333333333333,1.6666666666666667,2.3333333333333335
25.099999999999998,95.33333333333333,1002.7666666666668,1.0,1.6666666666666667
25.46666666666667,90.0,1002.7666666666668,3.0,1.0
26.366666666666664,86.33333333333333,1003.0,1.6666666666666667,7.0
27.03333333333333,83.0,1003.1666666666666,3.0,3.6666666666666665
26.833333333333332,88.66666666666667,1003.7333333333332,1.6666666666666667,3.0
25.099999999999998,91.66666666666667,1005.8666666666667,3.0,1.0
25.833333333333332,88.0,1005.9333333333334,1.6666666666666667,1.0
27.099999999999998,89.66666666666667,1005.0,1.0,3.6666666666666665
26.03333333333333,87.33333333333333,1005.0,2.3333333333333335,3.6666666666666665
26.933333333333334,86.0,1005.5666666666666,1.6666666666666667,3.0
26.666666666666668,88.33333333333333,1006.1999999999999,1.6666666666666667,3.0
27.366666666666664,84.66666666666667,1005.2333333333332,1.6666666666666667,1.0
28.53333333333333,75.66666666666667,1004.5666666666666,1.6666666666666667,5.666666666666667
27.96666666666667,81.66666666666667,1004.5666666666666,1.6666666666666667,3.3333333333333335
27.53333333333333,83.66666666666667,1004.1,1.6666666666666667,7.0
26.233333333333334,92.0,1005.0,1.0,3.6666666666666665
26.733333333333334,87.66666666666667,1005.1666666666666,1.0,5.666666666666667
26.733333333333334,89.0,1005.8000000000001,1.0,3.0
25.733333333333334,89.33333333333333,1005.7333333333332,1.6666666666666667,1.0
25.933333333333334,87.33333333333333,1004.5333333333333,1.0,1.0
24.7,94.66666666666667,1005.0333333333333,1.6666666666666667,1.0
25.03333333333333,87.0,1005.8000000000001,1.6666666666666667,6.333333333333333
24.233333333333334,93.0,1006.9333333333334,1.0,3.6666666666666665
23.8,92.0,1007.1,1.0,1.0
25.0,88.66666666666667,1005.3333333333334,2.3333333333333335,7.666666666666667
27.666666666666668,80.33333333333333,1004.8000000000001,2.3333333333333335,5.0
26.3,89.66666666666667,1005.0,1.6666666666666667,4.333333333333333
26.099999999999998,89.33333333333333,1004.1666666666666,2.3333333333333335,1.0
23.46666666666667,95.66666666666667,1006.6333333333333,1.0,1.0
25.666666666666668,88.33333333333333,1005.6666666666666,1.6666666666666667,3.6666666666666665
25.333333333333332,89.66666666666667,1005.6999999999999,1.6666666666666667,3.6666666666666665
26.53333333333333,82.33333333333333,1004.6666666666666,1.0,4.666666666666667
27.0,78.0,1004.4,1.0,4.333333333333333
27.766666666666666,81.0,1005.3333333333334,1.6666666666666667,5.666666666666667
27.233333333333334,78.0,1005.1999999999999,1.6666666666666667,3.0
26.666666666666668,87.33333333333333,1004.9,4.666666666666667,3.0
26.2,86.33333333333333,1004.9,1.0,3.6666666666666665
27.03333333333333,83.33333333333333,1004.6999999999999,1.6666666666666667,1.0
26.933333333333334,82.33333333333333,1003.8666666666667,1.6666666666666667,1.0
26.5,84.66666666666667,1003.5666666666666,2.3333333333333335,1.0
26.8,82.0,1003.5666666666666,1.6666666666666667,6.333333333333333
24.733333333333334,95.33333333333333,1004.0,1.0,1.0
23.933333333333334,95.33333333333333,1004.0,1.6666666666666667,1.0
23.96666666666667,96.33333333333333,1003.9,1.0,1.0
25.066666666666666,89.33333333333333,1003.9,1.6666666666666667,8.333333333333334
26.333333333333332,89.0,1005.0333333333333,1.6666666666666667,6.333333333333333
26.866666666666664,86.66666666666667,1004.4,2.3333333333333335,3.0
26.099999999999998,88.33333333333333,1005.0666666666666,2.3333333333333335,3.0
26.400000000000002,87.66666666666667,1003.8000000000001,2.3333333333333335,3.0
25.666666666666668,90.66666666666667,1003.2333333333332,2.3333333333333335,1.0
25.933333333333334,92.0,1003.0,1.6666666666666667,3.6666666666666665
26.3,89.66666666666667,1002.7666666666668,1.6666666666666667,5.0
27.233333333333334,89.0,1003.2666666666668,1.6666666666666667,3.6666666666666665
27.566666666666666,88.0,1003.5,1.0,7.666666666666667
26.53333333333333,89.0,1002.5666666666666,1.0,1.0
26.733333333333334,88.66666666666667,1002.9666666666667,1.6666666666666667,2.3333333333333335
