Date,Avg_temp,Humidity,Atmospheric_pressure,Wind_speed,Cloudiness
2019-01-01,26.866666666666664,84.33333333333333,1000.2666666666668,0.3333333333333333,8.25
2019-01-02,28.333333333333332,80.66666666666667,1000.2666666666668,0.6666666666666666,7.0
2019-01-03,27.666666666666668,81.33333333333333,1000.2666666666668,1.3333333333333333,8.666666666666666
2019-01-04,29.166666666666668,75.66666666666667,1000.2666666666668,0.6666666666666666,5.0
2019-01-05,28.600000000000005,78.33333333333333,1000.2666666666668,0.3333333333333333,6.666666666666667
2019-01-06,27.866666666666664,82.66666666666667,1000.2666666666668,1.0,7.333333333333333
2019-01-07,25.233333333333334,92.0,1000.2666666666668,1.3333333333333333,9.333333333333334
2019-01-08,26.133333333333336,87.0,1000.2666666666668,1.0,10.0
2019-01-09,26.666666666666668,84.33333333333333,1000.2666666666668,0.3333333333333333,9.0
2019-01-10,25.066666666666666,92.33333333333333,1000.2666666666668,0.3333333333333333,10.0
2019-01-11,25.866666666666664,88.0,1000.2666666666668,1.0,9.666666666666666
2019-01-12,27.400000000000002,80.66666666666667,1000.2666666666668,1.0,9.333333333333334
2019-01-13,26.566666666666666,86.0,1000.2666666666668,1.3333333333333333,7.666666666666667
2019-01-14,27.099999999999998,83.66666666666667,1000.2666666666668,1.0,8.0
2019-01-15,26.599999999999998,84.0,1000.2666666666668,0.6666666666666666,3.0
2019-01-16,28.866666666666664,75.33333333333333,1000.2666666666668,1.6666666666666667,6.0
2019-01-17,28.8,81.33333333333333,1000.2666666666668,0.3333333333333333,7.333333333333333
2019-01-18,28.799999999999997,82.0,1000.2666666666668,0.0,6.666666666666667
2019-01-19,27.933333333333334,87.66666666666667,1000.2666666666668,0.0,6.666666666666667
2019-01-20,25.599999999999998,90.66666666666667,1000.2666666666668,1.3333333333333333,7.333333333333333
2019-01-21,26.566666666666666,91.33333333333333,1000.2666666666668,1.0,8.0
2019-01-22,26.400000000000002,90.33333333333333,1000.2666666666668,0.6666666666666666,7.333333333333333
2019-01-23,25.2,97.33333333333333,1000.2666666666668,0.6666666666666666,6.666666666666667
2019-01-24,26.333333333333332,87.66666666666667,1000.2666666666668,1.0,9.333333333333334
2019-01-25,27.866666666666664,85.33333333333333,1000.2666666666668,1.0,9.0
2019-01-26,29.133333333333336,81.66666666666667,1000.2666666666668,1.3333333333333333,7.0
2019-01-27,29.53333333333333,78.0,1000.2666666666668,1.0,6.666666666666667
2019-01-28,27.8,83.33333333333333,1000.2666666666668,1.3333333333333333,9.333333333333334
2019-01-29,29.2,82.33333333333333,1000.2666666666668,0.6666666666666666,5.666666666666667
2019-01-30,25.099999999999998,95.0,1000.2666666666668,1.3333333333333333,10.0
2019-01-31,27.566666666666663,89.33333333333333,1000.2666666666668,0.6666666666666666,9.333333333333334
2019-02-01,27.933333333333334,78.66666666666667,1000.2666666666668,0.3333333333333333,8.333333333333334
2019-02-02,25.933333333333334,91.0,1000.2666666666668,2.0,8.333333333333334
2019-02-03,26.666666666666668,86.66666666666667,1000.2666666666668,0.3333333333333333,8.0
2019-02-04,27.833333333333332,83.33333333333333,1000.2666666666668,1.3333333333333333,7.333333333333333
2019-02-05,27.766666666666666,85.66666666666667,1000.2666666666668,1.3333333333333333,6.666666666666667
2019-02-06,27.03333333333333,89.33333333333333,1000.2666666666668,0.3333333333333333,7.333333333333333
2019-02-07,28.2,85.66666666666667,1000.2666666666668,1.0,8.666666666666666
2019-02-08,27.166666666666668,87.0,1000.2666666666668,1.0,9.666666666666666
2019-02-09,25.733333333333334,95.66666666666667,1000.2666666666668,0.0,7.333333333333333
2019-02-10,24.933333333333334,94.33333333333333,1000.2666666666668,0.3333333333333333,7.333333333333333
2019-02-11,25.53333333333333,94.33333333333333,1000.2666666666668,0.3333333333333333,6.333333333333333
2019-02-12,25.266666666666666,95.33333333333333,1000.2666666666668,0.6666666666666666,10.0
2019-02-13,26.3,96.0,1000.2666666666668,0.3333333333333333,9.333333333333334
2019-02-14,26.099999999999998,91.66666666666667,1000.2666666666668,0.6666666666666666,9.666666666666666
2019-02-15,26.53333333333333,87.0,1000.2666666666668,1.0,9.0
2019-02-16,28.599999999999998,79.33333333333333,1000.2666666666668,1.0,6.0
2019-02-17,29.733333333333334,71.66666666666667,1000.2666666666668,0.6666666666666666,7.333333333333333
2019-02-18,28.933333333333334,80.0,1000.2666666666668,0.6666666666666666,6.333333333333333
2019-02-19,26.46666666666667,93.0,1000.2666666666668,0.3333333333333333,10.0
2019-02-20,25.633333333333336,94.33333333333333,1000.2666666666668,0.3333333333333333,10.0
2019-02-21,25.333333333333332,95.33333333333333,1000.2666666666668,1.0,9.666666666666666
2019-02-22,27.0,90.66666666666667,1000.2666666666668,1.0,9.666666666666666
2019-02-23,28.400000000000002,83.66666666666667,1000.2666666666668,1.3333333333333333,9.333333333333334
2019-02-24,27.8,85.66666666666667,1000.2666666666668,2.0,10.0
2019-02-25,29.2,79.66666666666667,1000.2666666666668,1.3333333333333333,8.666666666666666
2019-02-26,26.733333333333334,90.33333333333333,1000.2666666666668,1.3333333333333333,10.0
2019-02-27,26.5,87.33333333333333,1000.2666666666668,0.3333333333333333,9.333333333333334
2019-02-28,28.266666666666666,83.33333333333333,1000.2666666666668,0.6666666666666666,8.666666666666666
2019-03-01,26.866666666666664,83.0,1000.2666666666668,0.8333333333333334,9.333333333333334
2019-03-02,29.46666666666667,76.66666666666667,1000.2666666666668,1.0,4.666666666666667
2019-03-03,29.933333333333337,78.0,1000.2666666666668,1.3333333333333333,8.0
