Avg_temp,Humidity,Atmospheric_pressure,Wind_speed,Cloudiness
25.8,87.66666666666667,1003.6999999999999,1.3333333333333333,7.333333333333333
26.0,86.33333333333333,1004.0666666666666,0.3333333333333333,8.333333333333334
25.866666666666664,85.33333333333333,1003.7333333333332,0.0,8.666666666666666
26.8,81.0,1003.5,0.0,6.666666666666667
25.066666666666666,87.0,1003.8666666666667,0.0,8.333333333333334
27.066666666666666,80.0,1004.3333333333334,0.6666666666666666,7.0
27.2,82.66666666666667,1004.5333333333333,0.3333333333333333,8.0
27.866666666666664,74.66666666666667,1004.1,0.6666666666666666,3.3333333333333335
26.2,83.66666666666667,1004.0,0.3333333333333333,5.333333333333333
26.933333333333334,84.33333333333333,1004.8666666666667,1.3333333333333333,7.333333333333333
28.333333333333332,79.0,1003.9,1.0,4.333333333333333
26.8,81.33333333333333,1004.0666666666666,0.6666666666666666,8.0
26.133333333333336,85.66666666666667,1004.8666666666667,0.6666666666666666,8.0
26.8,82.0,1005.1,1.3333333333333333,8.666666666666666
26.866666666666664,79.0,1004.3000000000001,1.0,8.0
26.266666666666666,86.0,1004.6666666666666,0.0,9.0
26.8,82.0,1005.5,1.0,6.0
25.46666666666667,85.66666666666667,1007.5666666666666,1.3333333333333333,8.666666666666666
27.133333333333336,80.33333333333333,1007.1999999999999,0.0,7.333333333333333
25.53333333333333,88.0,1007.1999999999999,0.6666666666666666,6.0
27.53333333333333,81.33333333333333,1006.5333333333333,0.6666666666666666,5.333333333333333
26.266666666666666,83.0,1006.0333333333333,0.0,8.333333333333334
27.0,85.0,1005.6666666666666,1.6666666666666667,7.333333333333333
26.866666666666664,83.66666666666667,1005.4333333333334,1.3333333333333333,6.0
25.733333333333334,87.33333333333333,1006.4,0.0,9.0
28.133333333333336,82.0,1006.0666666666666,1.0,5.0
28.666666666666668,73.0,1006.3333333333334,0.6666666666666666,5.666666666666667
28.53333333333333,78.33333333333333,1004.9333333333334,0.6666666666666666,4.333333333333333
26.266666666666666,87.0,1005.3666666666667,0.3333333333333333,8.0
24.46666666666667,92.0,1007.0333333333333,0.3333333333333333,6.0
26.53333333333333,85.33333333333333,1007.9,0.6666666666666666,8.666666666666666
25.666666666666668,90.66666666666667,1009.0,0.3333333333333333,6.666666666666667
26.733333333333334,89.33333333333333,1007.1999999999999,0.3333333333333333,6.0
27.53333333333333,85.33333333333333,1005.9,0.6666666666666666,8.0
24.666666666666668,93.33333333333333,1007.3666666666667,0.3333333333333333,8.666666666666666
24.333333333333332,93.33333333333333,1009.5333333333333,0.0,10.0
26.599999999999998,87.0,1006.8666666666667,0.0,10.0
28.0,79.33333333333333,1008.2333333333332,1.0,7.666666666666667
28.2,80.33333333333333,1007.6666666666666,0.0,8.0
27.866666666666664,79.33333333333333,1006.8333333333334,0.6666666666666666,9.0
28.53333333333333,74.33333333333333,1006.3666666666668,0.6666666666666666,6.666666666666667
28.333333333333332,74.66666666666667,1006.3333333333334,0.6666666666666666,6.666666666666667
25.066666666666666,88.33333333333333,1006.6333333333333,0.6666666666666666,8.0
25.400000000000002,81.66666666666667,1007.1999999999999,1.6666666666666667,9.333333333333334
26.400000000000002,79.66666666666667,1008.0666666666666,1.6666666666666667,7.0
27.46666666666667,75.66666666666667,1007.6333333333333,0.6666666666666666,8.0
25.53333333333333,85.66666666666667,1007.3333333333334,0.3333333333333333,8.0
25.599999999999998,81.66666666666667,1007.9,0.0,7.333333333333333
26.46666666666667,78.33333333333333,1007.3333333333334,0.6666666666666666,7.666666666666667
25.266666666666666,88.0,1007.0,1.0,7.333333333333333
27.8,76.33333333333333,1007.2666666666668,1.0,6.0
25.133333333333336,88.66666666666667,1007.5666666666666,0.0,8.666666666666666
25.266666666666666,87.0,1007.4333333333334,0.6666666666666666,8.666666666666666
25.933333333333334,86.33333333333333,1006.7333333333332,0.3333333333333333,6.333333333333333
26.2,84.66666666666667,1005.4666666666667,0.6666666666666666,6.666666666666667
26.866666666666664,83.0,1005.2333333333332,0.3333333333333333,7.333333333333333
25.53333333333333,87.66666666666667,1006.4666666666666,0.6666666666666666,6.666666666666667
26.400000000000002,84.33333333333333,1005.9666666666667,0.0,7.333333333333333
28.400000000000002,78.0,1005.6333333333333,0.6666666666666666,4.0
26.066666666666663,87.66666666666667,1006.9333333333334,0.3333333333333333,9.333333333333334
28.133333333333336,80.66666666666667,1007.1666666666666,0.6666666666666666,8.333333333333334
27.400000000000002,79.33333333333333,1006.5666666666666,0.6666666666666666,8.0
25.066666666666666,91.66666666666667,1006.7333333333332,0.3333333333333333,8.666666666666666
24.066666666666666,92.33333333333333,1007.2333333333332,0.0,8.666666666666666
26.333333333333332,86.0,1007.0,0.0,9.333333333333334
28.2,77.33333333333333,1006.1333333333333,0.6666666666666666,6.0
25.733333333333334,91.0,1007.6333333333333,0.6666666666666666,9.0
25.0,92.33333333333333,1006.4,0.6666666666666666,9.333333333333334
26.733333333333334,84.0,1006.6666666666666,0.6666666666666666,6.666666666666667
27.866666666666664,77.33333333333333,1006.1,1.3333333333333333,6.666666666666667
25.666666666666668,90.33333333333333,1006.6666666666666,1.0,8.333333333333334
24.866666666666664,88.66666666666667,1007.4,0.0,8.666666666666666
26.400000000000002,83.0,1005.5333333333333,0.6666666666666666,8.0
26.866666666666664,79.66666666666667,1004.8666666666667,0.3333333333333333,6.0
27.2,84.0,1005.3000000000001,0.3333333333333333,8.666666666666666
26.266666666666666,88.0,1005.9,0.6666666666666666,10.0
24.666666666666668,94.66666666666667,1006.0,0.3333333333333333,9.333333333333334
